2025-11-05 18:08:19 | INFO     | src.utils.logging:setup_logging:39 - Logging configured (verbose=False, debug=False)
2025-11-05 18:08:19 | INFO     | __main__:setup_environment:79 - Environment initialized
2025-11-05 18:08:19 | INFO     | __main__:load_and_validate_config:84 - Loading configuration...
2025-11-05 18:08:19 | INFO     | src.config.loader:load_config:42 - Loaded configuration from USER-FILES/01.CONFIG/config.yaml
2025-11-05 18:08:19 | INFO     | __main__:authenticate_for_mode:273 - Authenticating with 1Password...
2025-11-05 18:08:24 | DEBUG    | src.auth.session_manager:ensure_op_auth:39 - 1Password session is active
2025-11-05 18:08:25 | DEBUG    | src.auth.session_manager:ensure_op_auth:39 - 1Password session is active
2025-11-05 18:08:25 | DEBUG    | src.auth.auth:load_auth_config:28 - Using auth config: auth_ruben.yaml
2025-11-05 18:08:28 | DEBUG    | src.auth.auth:get_api_key:77 - Retrieved API key: r8_K...
2025-11-05 18:08:28 | INFO     | __main__:discover_inputs_and_profiles:92 - Discovering inputs...
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweGuilds_009.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_013.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_007.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_006.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_012.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweGuilds_008.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweGuilds_020.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: AaronsFriends_008.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: AaronsFriends_020.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_004.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_010.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_011.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_005.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: AaronsFriends_009.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: AaronsFriends_019.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_001.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_015.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_014.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: AaronsFriends_018.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweGuilds_018.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_016.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_002.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_003.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: jewish_craftsmen_017.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweGuilds_019.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_006.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweJewsToday_001.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_017.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_003.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_007.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_013.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_012.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_006.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_002.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_016.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_007.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_005.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweJewsToday_002.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_014.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_010.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_004.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_005.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_011.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_015.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweJewsToday_003.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_001.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_004.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_010.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_005.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_011.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_015.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_001.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_014.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_010.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweJewsToday_006.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_004.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_001.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_003.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweJewsToday_004.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_012.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_006.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_002.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_016.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_017.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_003.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_007.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_013.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: SweJewsToday_005.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: purim_party_002.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_026.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_027.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: danish_jews_009.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_019.txt
2025-11-05 18:08:28 | DEBUG    | src.processing.discovery:discover_prompt_files:40 - Found prompt file: modernism_025.txt
